"","user_id","name","screen_name","location","description","followers_count","friends_count","listed_count","created_at","favourites_count","statuses_count","profile_image_url","timestamp","xuser_id"
"1","1012359980970840065","Paul Davies AM/AC","PaulDaviesPembs","Haverfordwest, Wales","Arweinydd @WelshConserv Leader. Assembly Member, Preseli Pembrokeshire. Aelod Cynulliad, Preseli Penfro. Please email casework to paul.davies@assembly.wales",1210,1052,17,2018-06-28 15:40:02,478,812,"http://pbs.twimg.com/profile_images/1047138817956876289/8rlFI3b8_normal.jpg",2018-11-06 10:23:10,"x1012359980970840065"
"2","948796272957325312","Jack Sargeant AM","JackSargeantAM","Connah's Quay, Wales","Labour AM for #AlynandDeeside | jack.sargeant@assembly.wales | @WhiteRibbon_UK Ambassador",2842,120,30,2018-01-04 06:00:34,376,419,"http://pbs.twimg.com/profile_images/1036695351330254849/MbTh3gPV_normal.jpg",2018-11-06 10:23:10,"x948796272957325312"
"3","946028862852431873","Mandy Jones AM","MandyJonesAM","North Wales | Cardiff Bay ","Aelod Cynulliad / Assembly Member for North Wales. All views expressed here are my own.",396,303,18,2017-12-27 14:43:52,1342,467,"http://pbs.twimg.com/profile_images/974335219175223297/oKx4WL1x_normal.jpg",2018-11-06 10:23:10,"x946028862852431873"
"4","866941386595209216","David Melding","DavidMeldingAM","Cardiff, Wales","@WelshConserv. Shadow Cabinet Secretary for Housing, Heritage, Culture & Media. Assembly Member for South Wales Central.",1382,1098,30,2017-05-23 08:58:28,893,802,"http://pbs.twimg.com/profile_images/998917848469680128/I0g_YDNS_normal.jpg",2018-11-06 10:23:10,"x866941386595209216"
"5","798544306365755392","Lynne Neagle","lynne_neagle","Torfaen","Labour AM for Torfaen. Chair of @SeneddCYPE Proud European and Remainer. RTs <U+2260> endorsements. Email lynne.neagle@assembly.wales for help",1668,806,37,2016-11-15 15:12:53,4145,6248,"http://pbs.twimg.com/profile_images/906809818718994432/9m36iJwG_normal.jpg",2018-11-06 10:23:10,"x798544306365755392"
"6","729991259616587776","Gareth Bennett AM","GarethBennettAM","South Wales","Leader of UKIP in the National Assembly for Wales. AM for South Wales Central. For casework/media, contact Gareth.Bennett@Assembly.Wales",1022,162,40,2016-05-10 11:07:33,223,756,"http://pbs.twimg.com/profile_images/975724823069511681/LoA9vVl2_normal.jpg",2018-11-06 10:23:10,"x729991259616587776"
"7","3869773815","David Rowlands AC/AM","DavidRowlandsAM","South East Wales","@UKIP Aelod Cynulliad DeCymru.Fy marn I'n unig a geir yma. / Assembly Member for South East Wales. All views expressed here are my own. RTs are not endorsements",1165,512,75,2015-10-05 09:25:00,1546,675,"http://pbs.twimg.com/profile_images/803762983209930752/CKCZahGT_normal.jpg",2018-11-06 10:23:10,"x3869773815"
"8","3795270447","Hefin David AC/AM","hef4caerphilly","Caerphilly, Wales ","Welsh Labour/ Llafur Cymru/ Assembly Member for Caerphilly/ Aelod Cynulliad dros Caerffili <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF> https://t.co/GUX0gThOWq",2829,1214,59,2015-09-27 18:07:09,3143,3415,"http://pbs.twimg.com/profile_images/874210271186780160/hUwWpXET_normal.jpg",2018-11-06 10:23:10,"x3795270447"
"9","3727330336","Caroline Jones AC/AM","CarolineJonesAM","Wales, United Kingdom","Independent Assembly Member for South West Wales",1646,292,78,2015-09-21 10:28:14,1563,2305,"http://pbs.twimg.com/profile_images/1047801962849341441/KlMsmehQ_normal.jpg",2018-11-06 10:23:10,"x3727330336"
"10","3308117601","Dai Lloyd","DaiLloydAM","Swansea/ Abertawe","AC @Plaid_Cymru AM | Gorllewin De Cymru | South Wales West",2996,1517,60,2015-06-04 13:01:12,358,1371,"http://pbs.twimg.com/profile_images/922513305020837889/H11bNFzG_normal.jpg",2018-11-06 10:23:10,"x3308117601"
