"","user_id","name","screen_name","location","description","followers_count","friends_count","listed_count","created_at","favourites_count","statuses_count","profile_image_url","timestamp","xuser_id"
"1","1012359980970840065","Paul Davies AM/AC","PaulDaviesPembs","Haverfordwest, Wales","Arweinydd @WelshConserv Leader. Assembly Member, Preseli Pembrokeshire. Aelod Cynulliad, Preseli Penfro. Please email casework to paul.davies@assembly.wales",1310,1086,20,2018-06-28 15:40:02,557,939,"http://pbs.twimg.com/profile_images/1063056639106957312/Ayr0N2JY_normal.jpg",2018-12-28 00:22:18,"x1012359980970840065"
"2","948796272957325312","Jack Sargeant AM","JackSargeantAM","Connah's Quay, Wales","Labour AM for #AlynandDeeside | jack.sargeant@assembly.wales | @WhiteRibbon_UK Ambassador",2975,153,32,2018-01-04 06:00:34,654,477,"http://pbs.twimg.com/profile_images/1069981377435721730/dHeAS0_-_normal.jpg",2018-12-28 00:22:18,"x948796272957325312"
"3","946028862852431873","Mandy Jones AM","MandyJonesAM","North Wales | Cardiff Bay ","Aelod Cynulliad / Assembly Member for North Wales. All views expressed here are my own.",418,325,20,2017-12-27 14:43:52,1753,593,"http://pbs.twimg.com/profile_images/974335219175223297/oKx4WL1x_normal.jpg",2018-12-28 00:22:18,"x946028862852431873"
"4","866941386595209216","David Melding","DavidMeldingAM","Cardiff, Wales","@WelshConserv. Shadow Cabinet Secretary for Housing, Heritage, Culture & Media. Assembly Member for South Wales Central.",1425,1097,32,2017-05-23 08:58:28,927,850,"http://pbs.twimg.com/profile_images/998917848469680128/I0g_YDNS_normal.jpg",2018-12-28 00:22:18,"x866941386595209216"
"5","798544306365755392","Lynne Neagle","lynne_neagle","Torfaen","Labour AM for Torfaen. Chair of @SeneddCYPE Proud European and Remainer. RTs <U+2260> endorsements. Email lynne.neagle@assembly.wales for help",1750,827,39,2016-11-15 15:12:53,4924,6988,"http://pbs.twimg.com/profile_images/906809818718994432/9m36iJwG_normal.jpg",2018-12-28 00:22:18,"x798544306365755392"
"6","729991259616587776","Gareth Bennett AM","GarethBennettAM","South Wales","Leader of UKIP in the National Assembly for Wales. AM for South Wales Central. For casework/media, contact Gareth.Bennett@Assembly.Wales",1102,167,43,2016-05-10 11:07:33,241,830,"http://pbs.twimg.com/profile_images/975724823069511681/LoA9vVl2_normal.jpg",2018-12-28 00:22:18,"x729991259616587776"
"7","3869773815","David Rowlands AC/AM","DavidRowlandsAM","South East Wales","@UKIP Aelod Cynulliad DeCymru.Fy marn I'n unig a geir yma. / Assembly Member for South East Wales. All views expressed here are my own. RTs are not endorsements",1183,494,78,2015-10-05 09:25:00,1417,594,"http://pbs.twimg.com/profile_images/803762983209930752/CKCZahGT_normal.jpg",2018-12-28 00:22:18,"x3869773815"
"8","3795270447","Hefin David AC/AM","hef4caerphilly","Caerphilly, Wales ","Welsh Labour/ Llafur Cymru/ Assembly Member for Caerphilly/ Aelod Cynulliad dros Caerffili <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF> https://t.co/GUX0gThOWq",2911,1244,61,2015-09-27 18:07:09,3274,3530,"http://pbs.twimg.com/profile_images/874210271186780160/hUwWpXET_normal.jpg",2018-12-28 00:22:18,"x3795270447"
"9","3727330336","Caroline Jones AC/AM","CarolineJonesAM","Wales, United Kingdom","Independent Assembly Member for South West Wales",1669,292,80,2015-09-21 10:28:14,1491,2234,"http://pbs.twimg.com/profile_images/1047801962849341441/KlMsmehQ_normal.jpg",2018-12-28 00:22:18,"x3727330336"
"10","3308117601","Dai Lloyd","DaiLloydAM","Swansea/ Abertawe","AC @Plaid_Cymru AM | Gorllewin De Cymru | South Wales West",3099,1525,62,2015-06-04 13:01:12,382,1417,"http://pbs.twimg.com/profile_images/922513305020837889/H11bNFzG_normal.jpg",2018-12-28 00:22:18,"x3308117601"
"11","2956911832","Michelle Brown AM","MishBrownAM","North Wales","UKIP Assembly Member for North Wales.",1000,14,60,2015-01-02 16:41:58,209,2270,"http://pbs.twimg.com/profile_images/754729677030293504/pQiirjHJ_normal.jpg",2018-12-28 00:22:18,"x2956911832"
"12","2476761393","Carwyn Jones AM/AC","AMCarwyn","Bridgend, Wales","Assembly Member for Bridgend. Aelod y Cynulliad dros Ben-y-bont. Debate welcome, ranting blocked. Cymraeg neu Saesneg",8612,983,132,2014-04-11 17:58:03,340,3629,"http://pbs.twimg.com/profile_images/909177754603704320/pg1Y8ExB_normal.jpg",2018-12-28 00:22:18,"x2476761393"
"13","2467530391","Joyce Watson AM","JoyceWatsonam","Wales, United Kingdom","Labour Assembly Member (AM) for Mid & West Wales | Personal Twitter | #welshlabour @welshlabour",2508,685,75,2014-04-28 10:07:41,6530,7533,"http://pbs.twimg.com/profile_images/730041261122531329/Jo7rUZfL_normal.jpg",2018-12-28 00:22:18,"x2467530391"
"14","1539233137","Neil Hamilton AC/AM","NeilUKIP","Cardiff, Wales","Leader of @UKIPWales. Mid & West Wales AM. Happily married to @brit_battleaxe          Email: Neil.Hamilton@assembly.wales",13706,5202,300,2013-06-22 18:04:05,742,3411,"http://pbs.twimg.com/profile_images/923149035380396032/pFJF3iOk_normal.jpg",2018-12-28 00:22:18,"x1539233137"
"15","1371848690","John Griffiths AM","JGriffithsLab","Newport, Wales","Labour AM for Newport East",3346,1938,90,2013-04-22 10:53:53,600,1988,"http://pbs.twimg.com/profile_images/827190130893058050/iRRei93F_normal.jpg",2018-12-28 00:22:18,"x1371848690"
"16","838551494","Vikki Howells AM","VikkiHowells","Aberdare, Wales","Welsh Labour Assembly Member for Cynon Valley. Chair of Welsh Assembly Labour Group. vikki.howells@assembly.wales 01685 881388",3271,1002,76,2012-09-21 20:54:49,5475,6962,"http://pbs.twimg.com/profile_images/1044617047949414400/5EdZBKJW_normal.jpg",2018-12-28 00:22:18,"x838551494"
"17","486596730","Ann Jones AM","ann_jonesam","Rhyl, Wales","Proud Member for the Vale of Clwyd & Deputy Presiding Officer for the National Assembly for Wales. <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>",3947,1303,96,2012-02-08 13:15:48,3041,7652,"http://pbs.twimg.com/profile_images/1881352237/ann_face_close_normal.jpg",2018-12-28 00:22:18,"x486596730"
"18","461982001","David Rees","DavidReesAM","Aberavon, Wales","Assembly Member for Aberavon - Tweeting in a personal capacity",3678,862,106,2012-01-12 12:32:26,5671,8504,"http://pbs.twimg.com/profile_images/730049399242534912/JiLLrwIg_normal.jpg",2018-12-28 00:22:18,"x461982001"
"19","389121502","Neil McEvoy AM","neiljmcevoy","Cardiff","Sovereignist, Plaid supporting S Wales Central Assembly Member. Spokesperson @PropelWales neil.mcevoy@cynulliad.cymru neil.mcevoy@assembly.wales",11968,9993,161,2011-10-11 22:04:57,6534,57512,"http://pbs.twimg.com/profile_images/998928482393452545/i8bioeNz_normal.jpg",2018-12-28 00:22:18,"x389121502"
"20","377424210","Ken Skates AM","KenSkatesAM","","Welsh Labour AM for Clwyd South & @wgcs_economy. For constituency matters email ken.skates@assembly.wales. Also on Facebook: https://t.co/8Ya5s2AWoO",9675,1862,141,2011-09-21 15:14:35,587,4808,"http://pbs.twimg.com/profile_images/802131126852718592/rJVJWM94_normal.jpg",2018-12-28 00:22:18,"x377424210"
"21","357381026","Dafydd Elis-Thomas #FBPE","ElisThomasD","BetwsyCoed Caerdydd/Cardiff SanSteffan/Westminster ","Cyfrif personol AC Dwyfor Meirionnydd AM personal account: Gweinidog Diwylliant Twristiaeth a Chwaraeon; Minister for Culture,Tourism and Sport; @wgmin_culture",9712,10671,233,2011-08-18 08:23:58,10308,34718,"http://pbs.twimg.com/profile_images/881888750804054017/M7CniRdO_normal.jpg",2018-12-28 00:22:18,"x357381026"
