"","user_id","name","screen_name","location","description","followers_count","friends_count","listed_count","created_at","favourites_count","statuses_count","profile_image_url","timestamp","xuser_id"
"1","948796272957325312","Jack Sargeant AM","JackSargeantAM","Connah's Quay, Wales","Labour Assembly Member for Alyn and Deeside | Email: jack.sargeant@assembly.wales",2475,99,23,2018-01-04 06:00:34,136,245,"http://pbs.twimg.com/profile_images/964567747853242368/AbGWkR6K_normal.jpg",2018-05-27 04:03:24,"x948796272957325312"
"2","946028862852431873","Mandy Jones AM","MandyJonesAM","North Wales | Cardiff Bay ","Aelod Cynulliad / Assembly Member for North Wales. All views expressed here are my own.",319,263,11,2017-12-27 14:43:52,789,307,"http://pbs.twimg.com/profile_images/974335219175223297/oKx4WL1x_normal.jpg",2018-05-27 04:03:24,"x946028862852431873"
"3","866941386595209216","David Melding","DavidMeldingAM","Cardiff, Wales","@WelshConserv.
Shadow Spokesman for Environment & Sustainability, Planning & Housing.
Assembly Member for South Wales Central.",1031,859,22,2017-05-23 08:58:28,610,563,"http://pbs.twimg.com/profile_images/998917848469680128/I0g_YDNS_normal.jpg",2018-05-27 04:03:24,"x866941386595209216"
"4","798544306365755392","Lynne Neagle #FBPE","lynne_neagle","Torfaen","Labour AM for Torfaen. Chair of @SeneddCYPE Proud European and Remainer. RTs <U+2260> endorsements. Email lynne.neagle@assembly.wales for help",1301,710,28,2016-11-15 15:12:53,2193,3780,"http://pbs.twimg.com/profile_images/906809818718994432/9m36iJwG_normal.jpg",2018-05-27 04:03:24,"x798544306365755392"
"5","729991259616587776","Gareth Bennett AM","GarethBennettAM","South Wales","UKIP Assembly Member for South Wales Central. Tweets by Gareth & team. For casework or media enquiries, contact Gareth.Bennett@Assembly.Wales",626,155,26,2016-05-10 11:07:33,161,585,"http://pbs.twimg.com/profile_images/975724823069511681/LoA9vVl2_normal.jpg",2018-05-27 04:03:24,"x729991259616587776"
"6","3869773815","David Rowlands AC/AM","DavidRowlandsAM","South East Wales","@UKIP Aelod Cynulliad DeCymru.Fy marn I'n unig a geir yma. / Assembly Member for South East Wales. All views expressed here are my own. RTs are not endorsements",1147,504,67,2015-10-05 09:25:00,1558,676,"http://pbs.twimg.com/profile_images/803762983209930752/CKCZahGT_normal.jpg",2018-05-27 04:03:24,"x3869773815"
"7","3795270447","Hefin David AC/AM","hef4caerphilly","Caerphilly, Wales ","Welsh Labour/ Llafur Cymru/ Assembly Member for Caerphilly/ Aelod Cynulliad dros Caerffili <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF> https://t.co/GCHiHlRc6s",2509,1403,50,2015-09-27 18:07:09,2482,2796,"http://pbs.twimg.com/profile_images/874210271186780160/hUwWpXET_normal.jpg",2018-05-27 04:03:24,"x3795270447"
"8","3727330336","Caroline Jones AC/AM","carolineUKIP","Wales, United Kingdom","@UKIP Aelod Cynulliad / Assembly Member for South West Wales Twitter account managed by Caroline & Team.",1455,297,72,2015-09-21 10:28:14,1570,2275,"http://pbs.twimg.com/profile_images/803707322820362240/P-lwS_7r_normal.jpg",2018-05-27 04:03:24,"x3727330336"
"9","3308117601","Dai Lloyd","DaiLloydAM","Swansea/ Abertawe","AC @Plaid_Cymru AM |
Snapchat: dailloydam |
Instagram: dailloyd_am |
https://t.co/b067Cbw7Al |
dai.lloyd@cynulliad.cymru",2633,1523,52,2015-06-04 13:01:12,210,1131,"http://pbs.twimg.com/profile_images/922513305020837889/H11bNFzG_normal.jpg",2018-05-27 04:03:24,"x3308117601"
"10","2956911832","Michelle Brown AM","MishBrownAM","North Wales","UKIP Assembly Member for North Wales.",817,13,47,2015-01-02 16:41:58,188,2215,"http://pbs.twimg.com/profile_images/754729677030293504/pQiirjHJ_normal.jpg",2018-05-27 04:03:24,"x2956911832"
"11","2476761393","Carwyn Jones AM/AC","AMCarwyn","Bridgend, Wales","Assembly Member for Bridgend. Leader of Welsh Labour. Aelod y Cynulliad dros Ben-y-bont. Arweinydd Llafur Cymru Personal Account/Cyfrif Personol",8130,953,121,2014-04-11 17:58:03,286,3441,"http://pbs.twimg.com/profile_images/909177754603704320/pg1Y8ExB_normal.jpg",2018-05-27 04:03:24,"x2476761393"
"12","2467530391","Joyce Watson AM","JoyceWatsonam","","Labour Assembly Member (AM) for Mid & West Wales | Personal Twitter | #welshlabour @welshlabour",2067,663,64,2014-04-28 10:07:41,3009,4267,"http://pbs.twimg.com/profile_images/730041261122531329/Jo7rUZfL_normal.jpg",2018-05-27 04:03:24,"x2467530391"
"13","1539233137","Neil Hamilton AC/AM","NeilUKIP","Cardiff, Wales","Leader of @UKIPWales. Mid & West Wales AM. Happily married to @brit_battleaxe. Chief of Staff: @Robin_HC1. Email: Neil.Hamilton@assembly.wales",10503,5139,256,2013-06-22 18:04:05,719,3195,"http://pbs.twimg.com/profile_images/923149035380396032/pFJF3iOk_normal.jpg",2018-05-27 04:03:24,"x1539233137"
"14","1371848690","John Griffiths AM","JGriffithsLab","Newport, Wales","Labour AM for Newport East",3106,1952,80,2013-04-22 10:53:53,547,1751,"http://pbs.twimg.com/profile_images/827190130893058050/iRRei93F_normal.jpg",2018-05-27 04:03:24,"x1371848690"
"15","838551494","Vikki Howells AM","VikkiHowells","Aberdare, Wales","Welsh Labour Assembly Member for Cynon Valley. Chair of Welsh Assembly Labour Group. vikki.howells@assembly.wales 01685 881388",2788,946,67,2012-09-21 20:54:49,4740,6249,"http://pbs.twimg.com/profile_images/673609392470798336/Uzs34m79_normal.jpg",2018-05-27 04:03:24,"x838551494"
"16","486596730","Ann Jones AM","ann_jonesam","Rhyl, Wales","Proud Member for the Vale of Clwyd & Deputy Presiding Officer for the National Assembly for Wales. <f0><U+009F><U+008F><U+00B4><f3><U+00A0><U+0081><U+00A7><f3><U+00A0><U+0081><U+00A2><f3><U+00A0><U+0081><U+00B7><f3><U+00A0><U+0081><U+00AC><f3><U+00A0><U+0081><U+00B3><f3><U+00A0><U+0081><U+00BF>",3633,1210,93,2012-02-08 13:15:48,2025,6703,"http://pbs.twimg.com/profile_images/1881352237/ann_face_close_normal.jpg",2018-05-27 04:03:24,"x486596730"
"17","461982001","David Rees","DavidReesAM","Aberavon, Wales","Assembly Member for Aberavon - Tweeting in a personal capacity",3335,833,101,2012-01-12 12:32:26,3755,7599,"http://pbs.twimg.com/profile_images/730049399242534912/JiLLrwIg_normal.jpg",2018-05-27 04:03:24,"x461982001"
"18","389121502","Neil McEvoy AM","neiljmcevoy","Cardiff","Sovereignist, Plaid supporting S Wales Central Assembly Member. Spokesperson @PropelWales neil.mcevoy@cynulliad.cymru neil.mcevoy@assembly.wales",7794,6099,143,2011-10-11 22:04:57,4329,51681,"http://pbs.twimg.com/profile_images/998928482393452545/i8bioeNz_normal.jpg",2018-05-27 04:03:24,"x389121502"
"19","377424210","Ken Skates AM","KenSkatesAM","","Welsh Labour AM for Clwyd South & @wgcs_economy. For constituency matters email ken.skates@assembly.wales. Also on Facebook: https://t.co/8Ya5s2AWoO",8959,1875,135,2011-09-21 15:14:35,536,4643,"http://pbs.twimg.com/profile_images/802131126852718592/rJVJWM94_normal.jpg",2018-05-27 04:03:24,"x377424210"
"20","357381026","Dafydd Elis-Thomas","ElisThomasD","BetwsyCoed Caerdydd/Cardiff SanSteffan/Westminster ","Cyfrif personol AC Dwyfor Meirionnydd AM personal account: Gweinidog Diwylliant Twristiaeth a Chwaraeon; Minister for Culture,Tourism and Sport; @wgmin_culture",9512,10336,0,2011-08-18 08:23:58,8705,31182,"http://pbs.twimg.com/profile_images/881888750804054017/M7CniRdO_normal.jpg",2018-05-27 04:03:24,"x357381026"
"21","342028286","MickAntoniw AM","MickAntoniw1","Pontypridd","Labour and Co Operative Member National Assembly of Wales for Pontypridd; solicitor and trades unionist. Tweets in personal capacity",4431,1191,128,2011-07-25 10:51:45,2854,14727,"http://pbs.twimg.com/profile_images/715827298684051457/7HdwEHu8_normal.jpg",2018-05-27 04:03:24,"x342028286"
"22","342026335","Jayne Bryant AM","JBryantWales","Newport, Wales","Welsh Labour Assembly Member for Newport West. Newportonian, injustice fighter, bookworm, rugby & County fan, animal lover and culture vulture.",4210,1798,87,2011-07-25 10:46:03,8977,8341,"http://pbs.twimg.com/profile_images/640647252919328768/DyypBDFx_normal.jpg",2018-05-27 04:03:24,"x342026335"
"23","333931934","Mike Hedges","MikeHedgesAM","Swansea","@WelshLabour assembly member Swansea East. Former @SwanseaCouncil Leader & Morriston Ward Councillor - Tweeting in a personal capacity",5098,1081,0,2011-07-12 09:32:28,7625,6497,"http://pbs.twimg.com/profile_images/2246908940/image_normal.jpg",2018-05-27 04:03:24,"x333931934"
"24","327397366","Julie James AM","JulieJamesAM","Swansea, Wales","Labour Assembly Member for Swansea West, Personal Tweets. follow wg_loh for my Welsh Goverment twitterfeed",5371,1566,152,2011-07-01 14:08:34,9378,15941,"http://pbs.twimg.com/profile_images/970272424510935042/mfjay4J__normal.jpg",2018-05-27 04:03:24,"x327397366"
"25","294756257","Rebecca Evans AM","RebeccaEvansAM","Wales","Welsh Labour Assembly Member for Gower. Find my Minister for Housing and Regeneration account at @wgmin_housing",8680,2954,175,2011-05-07 18:19:35,18291,12189,"http://pbs.twimg.com/profile_images/816608624042770432/z3bGl8a7_normal.jpg",2018-05-27 04:03:24,"x294756257"
"26","277927587","Eluned Morgan","Eluned_Morgan","","Labour Assembly Member for Mid & West Wales. Member House of Lords, Former MEP. Aelod Llafur dros Gor a Chanol Cymru. Aelod o Dy'r Arglwyddi, cyn ASE.",3788,829,92,2011-04-06 07:54:22,302,3704,"http://pbs.twimg.com/profile_images/956252226468622337/ZlbHi_BD_normal.jpg",2018-05-27 04:03:24,"x277927587"
"27","236909222","JaneHutt AM","JaneHutt","Vale of Glamorgan","AM for the Vale of Glamorgan, re-elected May 2016. Some tweets by support staff. RTs not endorsements",7190,1179,174,2011-01-11 17:00:15,629,3531,"http://pbs.twimg.com/profile_images/973653429061959681/5fZyEcgU_normal.jpg",2018-05-27 04:03:24,"x236909222"
"28","235773325","Rhianon Passmore","rhi4islwyn","Wales UK","Rhianon Passmore AM Islwyn Labour 
Co-operative Assembly Member (Yes indeed - all my tweets in a personal capacity!) https://t.co/zF0lu1WPZp",2587,2960,70,2011-01-09 01:59:22,8105,8945,"http://pbs.twimg.com/profile_images/969996598817247232/CMkTcMKM_normal.jpg",2018-05-27 04:03:24,"x235773325"
